indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
151525,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,27
151526,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,37.9
151527,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2009-2011,22.3
151528,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2009-2011,32.2
151529,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2009-2011,43.6
151530,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2009-2011,34.2
151531,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2009-2011,39.6
151532,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2009-2011,38.2
151533,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2009-2011,43.6
151534,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2009-2011,10.3
151535,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2009-2011,20.5
151536,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,40.2
151537,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,2009-2011,29.8
151538,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,2009-2011,10.8
151539,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,2009-2011,5.1
151540,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,2009-2011,26.9
151541,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,2009-2011,21.5
151542,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,5
151543,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.1
151544,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2009-2011,41.2
151545,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2009-2011,18.3
151546,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2009-2011,38.1
151547,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2009-2011,42.3
151548,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2009-2011,11.5
151549,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2009-2011,9.4
151550,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2009-2011,14.1
151551,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2009-2011,10.6
151552,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,2009-2011,6.2
151553,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,2009-2011,14.2
151554,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2009-2011,9.5
151555,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2009-2011,13.2
151556,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2009-2011,9.2
151557,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2009-2011,11.2
151558,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2009-2011,8.5
151559,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2009-2011,16
151560,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2009-2011,13.6
151561,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2009-2011,18.6
151562,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2009-2011,28.3
151563,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2009-2011,26.2
151564,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2009-2011,23.6
151565,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2009-2011,21.2
151566,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2009-2011,16
151567,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2009-2011,10
151568,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2009-2011,7.2
151569,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,22.7
151570,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,37.8
151571,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,20.9
151572,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,19.9
151573,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,17
151574,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,12.5
151575,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2009-2011,7.5
151576,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2009-2011,9.8
151577,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2009-2011,14.4
151578,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,11.7
151579,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,18.9
151580,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,16.4
151581,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,16
151582,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2009-2011,3.5
151583,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2009-2011,6.6
151584,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,13.5
151585,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,204,East New York,2009-2011,11.5
151586,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,2009-2011,6.5
151587,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,206,Borough Park,2009-2011,3.8
151588,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2009-2011,7.3
151589,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,2009-2011,7.1
151590,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,2.9
151591,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,6
151592,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,13.6
151593,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2009-2011,5.8
151594,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,10.3
151595,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2009-2011,17.4
151596,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2009-2011,2.8
151597,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2009-2011,1.4
151598,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,2.8
151599,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,2.1
151600,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,1
151601,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,5.6
151602,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,2.6
151603,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,4.1
151604,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,402,West Queens,2009-2011,3
151605,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,2.6
151606,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,2.2
151607,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,3.4
151608,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,3.7
151609,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,4.1
151610,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2009-2011,7.5
151611,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,5
151612,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2009-2011,9
151613,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2009-2011,12.1
151614,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,9.5
151615,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2009-2011,4.7
151616,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,4.2
151617,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,7
151618,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,13.7
151619,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,7.6
151620,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,4.9
151621,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,4.2
151622,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,6.8
151623,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,24.6
151624,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,102,Northeast Bronx,2005,16.7
151625,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,23.8
151626,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,22.8
151627,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,105,Crotona -Tremont,2005,39.6
151628,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,36.1
151629,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,21.3
151630,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,201,Greenpoint,2005,30.2
151631,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,41.7
151632,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,33.8
151633,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,204,East New York,2005,20.1
151634,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,205,Sunset Park,2005,30.7
151635,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,206,Borough Park,2005,21.6
151636,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,26.3
151637,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,16
151638,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,23.1
151639,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.9
151640,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,15.5
151641,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,301,Washington Heights,2005,44.4
151642,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,36.9
151643,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,303,East Harlem,2005,53.1
151644,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,304,Upper West Side,2005,49.5
151645,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,305,Upper East Side,2005,54.7
151646,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,306,Chelsea - Clinton,2005,46.1
151647,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,78.6
151648,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,47.5
151649,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,52.9
151650,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,310,Lower Manhattan,2005,39.8
151651,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,401,Long Island City - Astoria,2005,18.6
151652,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,402,West Queens,2005,40.8
151653,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,403,Flushing - Clearview,2005,19.6
151654,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,404,Bayside - Little Neck,2005,33.8
151655,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,26.3
151656,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,406,Fresh Meadows,2005,34.3
151657,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,407,Southwest Queens,2005,21.9
151658,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,408,Jamaica,2005,19.4
151659,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,409,Southeast Queens,2005,26.4
151660,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,410,Rockaways,2005,4.9
151661,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,501,Port Richmond,2005,7.7
151662,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,502,Stapleton - St. George,2005,13.9
151663,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,503,Willowbrook,2005,13.1
151664,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,504,South Beach - Tottenville,2005,6.2
151665,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Citywide,1,New York City,2005,24
151666,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,1,Bronx,2005,50.6
151667,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,2,Brooklyn,2005,26.3
151668,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,3,Manhattan,2005,24.9
151669,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,4,Queens,2005,24.4
151670,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,5,Staten Island,2005,10.4
151671,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,22.6
151672,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,102,Northeast Bronx,2005,14.6
151673,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,22.8
151674,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,20.6
151675,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,105,Crotona -Tremont,2005,36.3
151676,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,33
151677,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,19.8
151678,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,201,Greenpoint,2005,28.2
151679,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,38.8
151680,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,32.6
151681,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,204,East New York,2005,17.7
151682,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,205,Sunset Park,2005,28.8
151683,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,206,Borough Park,2005,20.5
151684,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,207,East Flatbush - Flatbush,2005,25.3
151685,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,208,Canarsie - Flatlands,2005,15.5
151686,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,209,Bensonhurst - Bay Ridge,2005,22
151687,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,210,Coney Island - Sheepshead Bay,2005,15.1
151688,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,211,Williamsburg - Bushwick,2005,14.8
151689,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,301,Washington Heights,2005,42.6
151690,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,302,Central Harlem - Morningside Heights,2005,35.7
151691,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,303,East Harlem,2005,50.6
151692,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,304,Upper West Side,2005,47.2
151693,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,305,Upper East Side,2005,51.2
151694,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,306,Chelsea - Clinton,2005,42
151695,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,307,Gramercy Park - Murray Hill,2005,72.8
151696,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,308,Greenwich Village - SoHo,2005,43.5
151697,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,309,Union Square - Lower East Side,2005,49.3
151698,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,310,Lower Manhattan,2005,37.6
151699,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,401,Long Island City - Astoria,2005,17.3
151700,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,402,West Queens,2005,38.7
151701,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,403,Flushing - Clearview,2005,18.3
151702,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,404,Bayside - Little Neck,2005,31.7
151703,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,405,Ridgewood - Forest Hills,2005,25.1
151704,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,406,Fresh Meadows,2005,32.1
151705,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,407,Southwest Queens,2005,20.4
151706,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,408,Jamaica,2005,18.6
151707,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,409,Southeast Queens,2005,25.8
151708,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,410,Rockaways,2005,4.7
151709,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,501,Port Richmond,2005,7.3
151710,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,502,Stapleton - St. George,2005,13
151711,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,503,Willowbrook,2005,12.2
151712,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,UHF42,504,South Beach - Tottenville,2005,5.8
151713,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Citywide,1,New York City,2005,22.6
151714,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,1,Bronx,2005,47.5
151715,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,2,Brooklyn,2005,24.1
151716,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,3,Manhattan,2005,23.5
151717,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,4,Queens,2005,23.2
151718,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,Borough,5,Staten Island,2005,9.7
151719,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,1.9
151720,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,102,Northeast Bronx,2005,1.9
151721,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,0.7
151722,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,2.1
151723,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,105,Crotona -Tremont,2005,3
151724,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,2.8
151725,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,1.4
151726,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,201,Greenpoint,2005,2
151727,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,202,Downtown - Heights - Slope,2005,2.7
151728,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,1.1
151729,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,204,East New York,2005,2.3
151730,645,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks,Per 100 km2,UHF42,205,Sunset Park,2005,1.8
